Timestamp,Validatiestatus,Afname (Kwh),Injectie (Kwh),Power(W),AC_Voltage,Temperature(℃),Grid_frequency,1h_Generated(kWh),daglicht(s),solstice_distance(days)
2025-02-14 17:00:00,Uitgelezen,0.125,0.0,74.4,233.3,25.6,50.05,0.09999999999854481,35949,126
2025-02-14 18:00:00,Uitgelezen,0.127,0.0,63.483333333333334,237.8,24.5,50.05,0.1000000000003638,35949,126
2025-02-14 19:00:00,Uitgelezen,0.133,0.0,56.0,233.3,24.1,50.0,0.0,35949,126
2025-02-14 20:00:00,Uitgelezen,0.133,0.0,,,,,,35949,126
2025-02-14 21:00:00,Uitgelezen,0.127,0.0,,,,,,35949,126
2025-02-14 22:00:00,Uitgelezen,0.126,0.0,,,,,,35949,126
2025-02-14 23:00:00,Uitgelezen,0.126,0.0,,,,,,35949,126
2025-02-15 00:00:00,Uitgelezen,0.132,0.0,,,,,,36170,125
2025-02-15 01:00:00,Uitgelezen,0.132,0.0,,,,,,36170,125
2025-02-15 02:00:00,Uitgelezen,0.131,0.0,,,,,,36170,125
2025-02-15 03:00:00,Uitgelezen,0.126,0.0,,,,,,36170,125
2025-02-15 04:00:00,Uitgelezen,0.127,0.0,,,,,,36170,125
2025-02-15 05:00:00,Uitgelezen,0.126,0.0,,,,,,36170,125
2025-02-15 06:00:00,Uitgelezen,0.13,0.0,,,,,,36170,125
2025-02-15 07:00:00,Uitgelezen,0.131,0.0,,,,,,36170,125
2025-02-15 08:00:00,Uitgelezen,0.09,0.0,,,,,,36170,125
2025-02-15 09:00:00,Uitgelezen,0.0,-0.045,69.07142857142857,237.0,20.0,50.02,0.0,36170,125
2025-02-15 10:00:00,Uitgelezen,0.0,-0.368,179.15,238.7,23.3,50.27,0.2000000000007276,36170,125
2025-02-15 11:00:00,Uitgelezen,0.0,-0.389,521.7333333333333,243.7,29.2,50.05,0.5,36170,125
2025-02-15 12:00:00,Uitgelezen,0.0,-0.459,536.5333333333333,240.7,30.2,50.05,0.6000000000003638,36170,125
2025-02-15 13:00:00,Uitgelezen,0.0,-0.25,592.3166666666667,242.2,31.8,50.02,0.5,36170,125
2025-02-15 14:00:00,Uitgelezen,0.0,-0.148,400.93333333333334,240.7,31.8,50.04,0.4000000000014552,36170,125
2025-02-15 15:00:00,Uitgelezen,0.0,-0.162,316.68333333333334,237.2,29.7,50.03,0.2999999999992724,36170,125
2025-02-15 16:00:00,Uitgelezen,0.008,-0.009999999999999998,317.3666666666667,239.3,29.2,50.13,0.2999999999992724,36170,125
2025-02-15 17:00:00,Uitgelezen,0.115,0.0,135.71666666666667,237.3,28.1,50.05,0.1000000000003638,36170,125
2025-02-15 18:00:00,Uitgelezen,0.13,0.0,76.83333333333333,236.0,26.2,50.06,0.1000000000003638,36170,125
2025-02-15 19:00:00,Uitgelezen,0.13,0.0,,,,,,36170,125
2025-02-15 20:00:00,Uitgelezen,0.126,0.0,,,,,,36170,125
2025-02-15 21:00:00,Uitgelezen,0.126,0.0,,,,,,36170,125
2025-02-15 22:00:00,Uitgelezen,0.126,0.0,,,,,,36170,125
2025-02-15 23:00:00,Uitgelezen,0.128,0.0,,,,,,36170,125
2025-02-16 00:00:00,Uitgelezen,0.131,0.0,,,,,,36393,124
2025-02-16 01:00:00,Uitgelezen,0.131,0.0,,,,,,36393,124
2025-02-16 02:00:00,Uitgelezen,0.13,0.0,,,,,,36393,124
2025-02-16 03:00:00,Uitgelezen,0.126,0.0,,,,,,36393,124
2025-02-16 04:00:00,Uitgelezen,0.126,0.0,,,,,,36393,124
2025-02-16 05:00:00,Uitgelezen,0.203,0.0,,,,,,36393,124
2025-02-16 06:00:00,Uitgelezen,0.166,0.0,,,,,,36393,124
2025-02-16 07:00:00,Uitgelezen,0.127,0.0,,,,,,36393,124
2025-02-16 08:00:00,Uitgelezen,0.096,0.0,,,,,,36393,124
2025-02-16 09:00:00,Uitgelezen,0.015,-0.097,63.08620689655172,236.9,20.1,50.04,0.1000000000003638,36393,124
2025-02-16 10:00:00,Uitgelezen,0.0,-0.46099999999999997,225.81666666666666,240.5,24.1,50.07,0.1999999999989086,36393,124
2025-02-16 11:00:00,Uitgelezen,0.0,-0.792,604.8333333333334,241.0,27.9,50.06,0.6000000000003638,36393,124
2025-02-16 12:00:00,Uitgelezen,0.0,-1.155,938.9333333333333,243.8,32.6,50.05,0.8999999999996362,36393,124
2025-02-16 13:00:00,Uitgelezen,0.0,-1.333,1296.4666666666667,244.6,37.8,50.05,1.3000000000010914,36393,124
2025-02-16 14:00:00,Uitgelezen,0.0,-0.992,1491.2666666666667,245.7,40.4,50.04,1.3999999999996362,36393,124
2025-02-16 15:00:00,Uitgelezen,0.0,-0.603,1143.6333333333334,245.7,40.2,50.05,1.0999999999985448,36393,124
2025-02-16 16:00:00,Uitgelezen,0.0,-0.174,752.4915254237288,241.1,37.8,50.07,0.7000000000007276,36393,124
2025-02-16 17:00:00,Uitgelezen,0.086,-0.001,310.9166666666667,239.3,34.2,50.05,0.2999999999992724,36393,124
2025-02-16 18:00:00,Uitgelezen,0.122,0.0,81.65,236.3,29.1,50.09,0.1000000000003638,36393,124
2025-02-16 19:00:00,Uitgelezen,0.125,0.0,73.66666666666667,232.6,26.1,49.99,0.0,36393,124
2025-02-16 20:00:00,Uitgelezen,0.14100000000000001,0.0,,,,,,36393,124
2025-02-16 21:00:00,Uitgelezen,0.626,0.0,,,,,,36393,124
2025-02-16 22:00:00,Uitgelezen,0.589,0.0,,,,,,36393,124
2025-02-16 23:00:00,Uitgelezen,0.607,0.0,,,,,,36393,124
2025-02-17 00:00:00,Uitgelezen,0.13599999999999998,0.0,,,,,,36617,123
2025-02-17 01:00:00,Uitgelezen,0.131,0.0,,,,,,36617,123
2025-02-17 02:00:00,Uitgelezen,0.128,0.0,,,,,,36617,123
2025-02-17 03:00:00,Uitgelezen,0.128,0.0,,,,,,36617,123
2025-02-17 04:00:00,Uitgelezen,0.133,0.0,,,,,,36617,123
2025-02-17 05:00:00,Uitgelezen,0.135,0.0,,,,,,36617,123
2025-02-17 06:00:00,Uitgelezen,0.242,0.0,,,,,,36617,123
2025-02-17 07:00:00,Uitgelezen,0.156,0.0,,,,,,36617,123
2025-02-17 08:00:00,Uitgelezen,0.08,0.0,0.0,232.2,13.7,50.03,0.0,36617,123
2025-02-17 09:00:00,Uitgelezen,0.022,-0.001,86.58333333333333,239.4,20.7,50.06,0.1000000000003638,36617,123
2025-02-17 10:00:00,Uitgelezen,0.0,-0.87,124.81666666666666,238.3,23.0,50.05,0.1000000000003638,36617,123
2025-02-17 11:00:00,Uitgelezen,0.0,-1.438,1014.0166666666667,243.6,33.4,50.24,1.0,36617,123
2025-02-17 12:00:00,Uitgelezen,0.0,-1.4769999999999999,1605.5333333333333,247.1,38.9,50.09,1.5999999999985448,36617,123
2025-02-17 13:00:00,Uitgelezen,0.0,-1.341,1646.7666666666667,247.5,40.3,50.05,1.6000000000003638,36617,123
2025-02-17 14:00:00,Uitgelezen,0.0,-1.07,1496.3333333333333,245.6,41.2,50.04,1.5,36617,123
2025-02-17 15:00:00,Uitgelezen,0.0,-0.655,1220.1333333333334,245.5,41.3,50.03,1.2000000000007276,36617,123
2025-02-17 16:00:00,Uitgelezen,0.0,-0.187,803.6666666666666,242.0,39.5,50.07,0.6999999999989086,36617,123
2025-02-17 17:00:00,Uitgelezen,0.099,0.0,320.0169491525424,238.3,35.7,50.07,0.2999999999992724,36617,123
2025-02-17 18:00:00,Uitgelezen,1.403,0.0,76.26666666666667,233.4,30.2,50.05,0.0,36617,123
2025-02-17 19:00:00,Uitgelezen,0.23500000000000001,0.0,71.6,230.8,26.6,50.02,0.0,36617,123
2025-02-17 20:00:00,Uitgelezen,0.235,0.0,,,,,,36617,123
2025-02-17 21:00:00,Uitgelezen,0.162,0.0,,,,,,36617,123
2025-02-17 22:00:00,Uitgelezen,0.20199999999999999,0.0,,,,,,36617,123
2025-02-17 23:00:00,Uitgelezen,0.143,0.0,,,,,,36617,123
2025-02-18 00:00:00,Uitgelezen,0.127,0.0,,,,,,36841,122
2025-02-18 01:00:00,Uitgelezen,0.126,0.0,,,,,,36841,122
2025-02-18 02:00:00,Uitgelezen,0.129,0.0,,,,,,36841,122
2025-02-18 03:00:00,Uitgelezen,0.131,0.0,,,,,,36841,122
2025-02-18 04:00:00,Uitgelezen,0.131,0.0,,,,,,36841,122
2025-02-18 05:00:00,Uitgelezen,0.129,0.0,,,,,,36841,122
2025-02-18 06:00:00,Uitgelezen,0.125,0.0,,,,,,36841,122
2025-02-18 07:00:00,Uitgelezen,0.125,0.0,,,,,,36841,122
2025-02-18 08:00:00,Uitgelezen,0.192,0.0,8.19047619047619,237.3,14.7,50.04,0.0,36841,122
2025-02-18 09:00:00,Uitgelezen,0.0,-0.037,123.73333333333333,238.0,21.7,50.06,0.2000000000007276,36841,122
2025-02-18 10:00:00,Uitgelezen,0.0,-0.798,286.5,238.4,24.8,50.22,0.2999999999992724,36841,122
2025-02-18 11:00:00,Uitgelezen,0.003,-1.3599999999999999,1021.4745762711865,244.6,33.5,50.08,1.0,36841,122
2025-02-18 12:00:00,Uitgelezen,0.008,-1.209,1615.0666666666666,246.1,38.7,50.07,1.6000000000003638,36841,122
2025-02-18 13:00:00,Uitgelezen,0.008,-1.095,1616.1833333333334,245.4,41.4,50.04,1.6000000000003638,36841,122
2025-02-18 14:00:00,Uitgelezen,0.0,-1.015,1499.9833333333333,243.7,41.6,50.04,1.5,36841,122
2025-02-18 15:00:00,Uitgelezen,0.0,-0.5940000000000001,1218.45,243.5,40.8,50.07,1.2000000000007276,36841,122
2025-02-18 16:00:00,Uitgelezen,0.004,-0.155,786.7,239.5,38.2,50.05,0.7999999999992724,36841,122
2025-02-18 17:00:00,Uitgelezen,0.501,0.0,328.06666666666666,239.6,34.9,50.11,0.2999999999992724,36841,122
2025-02-18 18:00:00,Uitgelezen,2.498,0.0,79.26666666666667,233.1,29.7,50.05,0.1000000000003638,36841,122
2025-02-18 19:00:00,Uitgelezen,0.264,0.0,72.75,233.1,26.3,50.01,0.0,36841,122
2025-02-18 20:00:00,Uitgelezen,0.22899999999999998,0.0,,,,,,36841,122
2025-02-18 21:00:00,Uitgelezen,0.19,0.0,,,,,,36841,122
2025-02-18 22:00:00,Uitgelezen,0.19,0.0,,,,,,36841,122
2025-02-18 23:00:00,Uitgelezen,0.534,0.0,,,,,,36841,122
2025-02-19 00:00:00,Uitgelezen,0.174,0.0,,,,,,37067,121
2025-02-19 01:00:00,Uitgelezen,0.134,0.0,,,,,,37067,121
2025-02-19 02:00:00,Uitgelezen,0.134,0.0,,,,,,37067,121
2025-02-19 03:00:00,Uitgelezen,0.135,0.0,,,,,,37067,121
2025-02-19 04:00:00,Uitgelezen,0.133,0.0,,,,,,37067,121
2025-02-19 05:00:00,Uitgelezen,0.135,0.0,,,,,,37067,121
2025-02-19 06:00:00,Uitgelezen,0.132,0.0,,,,,,37067,121
2025-02-19 07:00:00,Uitgelezen,0.67,0.0,,,,,,37067,121
2025-02-19 08:00:00,Uitgelezen,0.386,0.0,0.0,236.0,14.2,50.03,0.0,37067,121
2025-02-19 09:00:00,Uitgelezen,0.515,-0.14100000000000001,98.15,238.0,21.1,50.05,0.1000000000003638,37067,121
2025-02-19 10:00:00,Uitgelezen,0.024,-0.418,316.55,238.6,25.1,50.07,0.2999999999992724,37067,121
2025-02-19 11:00:00,Uitgelezen,0.0,-0.46199999999999997,597.6166666666667,239.7,27.5,50.28,0.5,37067,121
2025-02-19 12:00:00,Uitgelezen,0.131,-0.547,672.1967213114754,239.7,28.7,50.08,0.6000000000003638,37067,121
2025-02-19 13:00:00,Uitgelezen,0.021,-0.937,877.7333333333333,240.6,31.1,50.06,0.8999999999996362,37067,121
2025-02-19 14:00:00,Uitgelezen,0.067,-0.778,1215.3666666666666,245.6,35.9,50.05,1.2000000000007276,37067,121
2025-02-19 15:00:00,Uitgelezen,0.032,-0.221,986.85,244.3,37.2,50.03,1.0,37067,121
2025-02-19 16:00:00,Uitgelezen,0.447,-0.039,454.4237288135593,237.9,34.5,50.05,0.5,37067,121
2025-02-19 17:00:00,Uitgelezen,0.5389999999999999,0.0,235.88333333333333,237.7,31.7,50.06,0.1999999999989086,37067,121
2025-02-19 18:00:00,Uitgelezen,0.464,0.0,85.6,235.7,28.2,50.07,0.1000000000003638,37067,121
2025-02-19 19:00:00,Uitgelezen,0.659,0.0,69.33333333333333,235.3,26.1,50.04,0.0,37067,121
2025-02-19 20:00:00,Uitgelezen,0.36,0.0,,,,,,37067,121
2025-02-19 21:00:00,Uitgelezen,0.47300000000000003,0.0,,,,,,37067,121
2025-02-19 22:00:00,Uitgelezen,0.16399999999999998,0.0,,,,,,37067,121
2025-02-19 23:00:00,Uitgelezen,0.167,0.0,,,,,,37067,121
2025-02-20 00:00:00,Uitgelezen,0.11599999999999999,0.0,,,,,,37293,120
2025-02-20 01:00:00,Uitgelezen,0.119,0.0,,,,,,37293,120
2025-02-20 02:00:00,Uitgelezen,0.11599999999999999,0.0,,,,,,37293,120
2025-02-20 03:00:00,Uitgelezen,0.11599999999999999,0.0,,,,,,37293,120
2025-02-20 04:00:00,Uitgelezen,0.111,0.0,,,,,,37293,120
2025-02-20 05:00:00,Uitgelezen,0.108,0.0,,,,,,37293,120
2025-02-20 06:00:00,Uitgelezen,0.106,0.0,,,,,,37293,120
2025-02-20 07:00:00,Uitgelezen,0.108,0.0,,,,,,37293,120
2025-02-20 08:00:00,Uitgelezen,0.153,-0.001,0.0,237.4,14.5,50.04,0.0,37293,120
2025-02-20 09:00:00,Uitgelezen,0.009000000000000001,-0.139,89.51666666666667,237.8,22.5,50.06,0.1000000000003638,37293,120
2025-02-20 10:00:00,Uitgelezen,0.016,-0.239,297.03333333333336,239.4,26.2,50.05,0.2999999999992724,37293,120
2025-02-20 11:00:00,Uitgelezen,0.028,-0.312,409.8,240.9,28.9,50.1,0.3999999999996362,37293,120
2025-02-20 12:00:00,Uitgelezen,0.0,-0.27799999999999997,471.6333333333333,238.6,31.2,50.05,0.5,37293,120
2025-02-20 13:00:00,Uitgelezen,0.272,-0.135,431.93333333333334,238.1,31.8,50.05,0.4000000000014552,37293,120
2025-02-20 14:00:00,Uitgelezen,0.0,-0.104,329.7118644067797,237.2,31.9,50.16,0.2999999999992724,37293,120
2025-02-20 15:00:00,Uitgelezen,0.033,-0.018,285.15,237.9,30.2,50.06,0.2999999999992724,37293,120
2025-02-20 16:00:00,Uitgelezen,0.08600000000000001,0.0,140.46666666666667,237.0,29.8,50.08,0.1000000000003638,37293,120
2025-02-20 17:00:00,Uitgelezen,0.39899999999999997,0.0,91.43333333333334,237.5,28.0,50.09,0.1000000000003638,37293,120
2025-02-20 18:00:00,Uitgelezen,0.616,0.0,76.38333333333334,235.8,27.1,50.05,0.1000000000003638,37293,120
2025-02-20 19:00:00,Uitgelezen,1.1500000000000001,0.0,17.0,233.0,26.7,50.03,0.0,37293,120
2025-02-20 20:00:00,Uitgelezen,1.1,0.0,,,,,,37293,120
2025-02-20 21:00:00,Uitgelezen,0.191,0.0,,,,,,37293,120
2025-02-20 22:00:00,Uitgelezen,0.193,0.0,,,,,,37293,120
2025-02-20 23:00:00,Uitgelezen,0.577,0.0,,,,,,37293,120
2025-02-21 00:00:00,Uitgelezen,0.606,0.0,,,,,,37521,119
2025-02-21 01:00:00,Uitgelezen,0.119,0.0,,,,,,37521,119
2025-02-21 02:00:00,Uitgelezen,0.131,0.0,,,,,,37521,119
2025-02-21 03:00:00,Uitgelezen,0.137,0.0,,,,,,37521,119
2025-02-21 04:00:00,Uitgelezen,0.124,0.0,,,,,,37521,119
2025-02-21 05:00:00,Uitgelezen,0.134,0.0,,,,,,37521,119
2025-02-21 06:00:00,Uitgelezen,0.197,0.0,,,,,,37521,119
2025-02-21 07:00:00,Uitgelezen,0.143,0.0,,,,,,37521,119
2025-02-21 08:00:00,Uitgelezen,0.064,-0.008,0.0,238.9,18.1,50.02,0.0,37521,119
2025-02-21 09:00:00,Uitgelezen,0.0,-0.063,96.03333333333333,237.2,25.8,50.04,0.1000000000003638,37521,119
2025-02-21 10:00:00,Geschat,0.004,-0.064,190.03333333333333,237.5,27.6,50.07,0.1999999999989086,37521,119
2025-02-21 11:00:00,Mixed,0.001,-0.86,0.0,0.0,26.9,0.0,0.0,37521,119
2025-02-21 12:00:00,Uitgelezen,0.0,-0.991,1130.7454545454545,245.2,37.9,50.05,1.1000000000003638,37521,119
2025-02-21 13:00:00,Uitgelezen,0.0,-0.992,1185.7666666666667,243.4,41.0,50.21,1.1000000000003638,37521,119
2025-02-21 14:00:00,Uitgelezen,0.0,-0.544,1176.5,247.2,42.0,50.04,1.0999999999985448,37521,119
2025-02-21 15:00:00,Uitgelezen,0.0,-0.21000000000000002,701.5666666666667,244.9,40.9,50.05,0.7000000000007276,37521,119
2025-02-21 16:00:00,Uitgelezen,0.008,-0.17200000000000001,358.33898305084745,236.3,37.8,50.07,0.3999999999996362,37521,119
2025-02-21 17:00:00,Uitgelezen,0.07200000000000001,0.0,299.6666666666667,241.5,35.6,50.07,0.3000000000010914,37521,119
2025-02-21 18:00:00,Uitgelezen,0.545,0.0,89.61666666666666,235.8,32.6,50.05,0.09999999999854481,37521,119
2025-02-21 19:00:00,Uitgelezen,0.186,0.0,73.4,236.5,30.4,50.0,0.0,37521,119
2025-02-21 20:00:00,Uitgelezen,0.924,0.0,,,,,,37521,119
2025-02-21 21:00:00,Uitgelezen,0.214,0.0,,,,,,37521,119
2025-02-21 22:00:00,Uitgelezen,0.151,0.0,,,,,,37521,119
2025-02-21 23:00:00,Uitgelezen,0.14300000000000002,0.0,,,,,,37521,119
2025-02-22 00:00:00,Uitgelezen,0.125,0.0,,,,,,37749,118
2025-02-22 01:00:00,Uitgelezen,0.115,0.0,,,,,,37749,118
2025-02-22 02:00:00,Uitgelezen,0.11900000000000001,0.0,,,,,,37749,118
2025-02-22 03:00:00,Uitgelezen,0.111,0.0,,,,,,37749,118
2025-02-22 04:00:00,Uitgelezen,0.111,0.0,,,,,,37749,118
2025-02-22 05:00:00,Uitgelezen,0.119,0.0,,,,,,37749,118
2025-02-22 06:00:00,Uitgelezen,0.114,0.0,,,,,,37749,118
2025-02-22 07:00:00,Uitgelezen,0.109,0.0,,,,,,37749,118
2025-02-22 08:00:00,Uitgelezen,0.106,0.0,,,,,,37749,118
2025-02-22 09:00:00,Uitgelezen,0.064,0.0,20.594594594594593,236.7,24.1,50.02,0.0,37749,118
2025-02-22 10:00:00,Uitgelezen,0.151,0.0,89.18333333333334,237.2,27.9,50.27,0.1000000000003638,37749,118
2025-02-22 11:00:00,Uitgelezen,0.041,-0.082,117.18333333333334,238.6,28.7,50.25,0.1000000000003638,37749,118
2025-02-22 12:00:00,Uitgelezen,0.051000000000000004,-0.175,307.73333333333335,240.4,30.1,50.04,0.2999999999992724,37749,118
2025-02-22 13:00:00,Uitgelezen,0.323,-0.001,385.9,240.6,32.3,50.07,0.4000000000014552,37749,118
2025-02-22 14:00:00,Uitgelezen,0.815,0.0,266.4166666666667,237.7,33.7,50.25,0.2999999999992724,37749,118
2025-02-22 15:00:00,Uitgelezen,0.655,0.0,130.76666666666668,234.6,31.8,50.06,0.1000000000003638,37749,118
2025-02-22 16:00:00,Uitgelezen,0.636,0.0,133.28813559322035,237.0,30.6,50.07,0.1000000000003638,37749,118
2025-02-22 17:00:00,Uitgelezen,0.183,0.0,96.08333333333333,240.1,29.6,50.21,0.09999999999854481,37749,118
2025-02-22 18:00:00,Uitgelezen,0.2,0.0,91.33333333333333,238.1,28.9,50.2,0.1000000000003638,37749,118
2025-02-22 19:00:00,Uitgelezen,0.241,0.0,68.46153846153847,238.7,28.6,50.02,0.0,37749,118
2025-02-22 20:00:00,Uitgelezen,0.22999999999999998,0.0,,,,,,37749,118
2025-02-22 21:00:00,Uitgelezen,0.192,0.0,,,,,,37749,118
2025-02-22 22:00:00,Uitgelezen,0.203,0.0,,,,,,37749,118
2025-02-22 23:00:00,Uitgelezen,0.154,0.0,,,,,,37749,118
2025-02-23 00:00:00,Uitgelezen,0.11,0.0,,,,,,37978,117
2025-02-23 01:00:00,Uitgelezen,0.109,0.0,,,,,,37978,117
2025-02-23 02:00:00,Uitgelezen,0.109,0.0,,,,,,37978,117
2025-02-23 03:00:00,Uitgelezen,0.109,0.0,,,,,,37978,117
2025-02-23 04:00:00,Uitgelezen,0.111,0.0,,,,,,37978,117
2025-02-23 05:00:00,Uitgelezen,0.111,0.0,,,,,,37978,117
2025-02-23 06:00:00,Uitgelezen,0.11099999999999999,0.0,,,,,,37978,117
2025-02-23 07:00:00,Uitgelezen,0.111,0.0,,,,,,37978,117
2025-02-23 08:00:00,Uitgelezen,0.046,-0.001,2.6,237.2,18.4,50.01,0.0,37978,117
2025-02-23 09:00:00,Uitgelezen,0.8170000000000001,-0.022,96.1,237.2,25.9,50.03,0.1000000000003638,37978,117
2025-02-23 10:00:00,Uitgelezen,0.317,-0.358,254.63333333333333,238.2,28.3,50.05,0.2999999999992724,37978,117
2025-02-23 11:00:00,Uitgelezen,0.0,-1.34,797.25,243.6,36.7,50.03,0.8000000000010914,37978,117
2025-02-23 12:00:00,Uitgelezen,0.016,-1.336,1578.8,245.8,43.7,50.04,1.6000000000003638,37978,117
2025-02-23 13:00:00,Uitgelezen,0.011,-0.968,1607.3666666666666,245.0,46.7,50.02,1.5999999999985448,37978,117
2025-02-23 14:00:00,Uitgelezen,0.0,-0.901,1165.55,244.9,46.3,50.09,1.2000000000007276,37978,117
2025-02-23 15:00:00,Uitgelezen,0.0,-0.521,1026.0666666666666,244.2,43.0,50.07,1.0,37978,117
2025-02-23 16:00:00,Uitgelezen,0.03,-0.273,661.6779661016949,241.5,41.4,50.06,0.7000000000007276,37978,117
2025-02-23 17:00:00,Uitgelezen,2.187,0.0,408.1166666666667,240.1,38.2,50.05,0.3999999999996362,37978,117
2025-02-23 18:00:00,Uitgelezen,0.9279999999999999,0.0,82.73333333333333,234.5,35.1,50.05,0.1000000000003638,37978,117
2025-02-23 19:00:00,Uitgelezen,0.646,0.0,67.58333333333333,231.3,30.9,50.02,0.0,37978,117
2025-02-23 20:00:00,Uitgelezen,0.775,0.0,,,,,,37978,117
2025-02-23 21:00:00,Uitgelezen,0.33499999999999996,0.0,,,,,,37978,117
2025-02-23 22:00:00,Uitgelezen,0.909,0.0,,,,,,37978,117
2025-02-23 23:00:00,Uitgelezen,0.76,0.0,,,,,,37978,117
2025-02-24 00:00:00,Uitgelezen,0.16799999999999998,0.0,,,,,,38207,116
2025-02-24 01:00:00,Uitgelezen,0.11599999999999999,0.0,,,,,,38207,116
2025-02-24 02:00:00,Uitgelezen,0.115,0.0,,,,,,38207,116
2025-02-24 03:00:00,Uitgelezen,0.112,0.0,,,,,,38207,116
2025-02-24 04:00:00,Uitgelezen,0.113,0.0,,,,,,38207,116
2025-02-24 05:00:00,Uitgelezen,0.112,0.0,,,,,,38207,116
2025-02-24 06:00:00,Uitgelezen,0.111,0.0,,,,,,38207,116
2025-02-24 07:00:00,Uitgelezen,0.112,0.0,,,,,,38207,116
2025-02-24 08:00:00,Uitgelezen,0.214,0.0,,,,,,38207,116
2025-02-24 09:00:00,Uitgelezen,0.08700000000000001,-0.017,48.01724137931034,235.6,25.9,50.21,0.0,38207,116
2025-02-24 10:00:00,Uitgelezen,0.0,-0.382,153.38333333333333,236.4,28.4,50.11,0.1999999999989086,38207,116
2025-02-24 11:00:00,Uitgelezen,0.0,-0.157,578.15,241.3,34.7,50.06,0.6000000000003638,38207,116
2025-02-24 12:00:00,Uitgelezen,0.483,-0.105,338.0833333333333,238.8,34.9,50.05,0.2999999999992724,38207,116
2025-02-24 13:00:00,Uitgelezen,0.036000000000000004,-0.085,306.1666666666667,240.2,33.2,50.04,0.3000000000010914,38207,116
2025-02-24 14:00:00,Uitgelezen,0.055999999999999994,-0.036000000000000004,257.98333333333335,239.9,34.3,50.03,0.2999999999992724,38207,116
2025-02-24 15:00:00,Uitgelezen,0.121,-0.001,168.38983050847457,237.7,32.1,50.06,0.1000000000003638,38207,116
2025-02-24 16:00:00,Uitgelezen,0.303,0.0,108.25,234.7,30.6,50.05,0.1000000000003638,38207,116
2025-02-24 17:00:00,Uitgelezen,0.097,0.0,86.18333333333334,234.4,30.1,50.07,0.1000000000003638,38207,116
2025-02-24 18:00:00,Uitgelezen,0.46299999999999997,0.0,90.4,234.5,29.5,50.05,0.09999999999854481,38207,116
2025-02-24 19:00:00,Uitgelezen,0.40800000000000003,0.0,64.3913043478261,231.8,29.1,50.06,0.0,38207,116
2025-02-24 20:00:00,Uitgelezen,0.73,0.0,,,,,,38207,116
2025-02-24 21:00:00,Uitgelezen,0.453,0.0,,,,,,38207,116
2025-02-24 22:00:00,Uitgelezen,0.309,0.0,,,,,,38207,116
2025-02-24 23:00:00,Uitgelezen,0.133,0.0,,,,,,38207,116
2025-02-25 00:00:00,Uitgelezen,0.11800000000000001,0.0,,,,,,38437,115
2025-02-25 01:00:00,Uitgelezen,0.11399999999999999,0.0,,,,,,38437,115
2025-02-25 02:00:00,Uitgelezen,0.111,0.0,,,,,,38437,115
2025-02-25 03:00:00,Uitgelezen,0.109,0.0,,,,,,38437,115
2025-02-25 04:00:00,Uitgelezen,0.108,0.0,,,,,,38437,115
2025-02-25 05:00:00,Uitgelezen,0.108,0.0,,,,,,38437,115
2025-02-25 06:00:00,Uitgelezen,0.11,0.0,,,,,,38437,115
2025-02-25 07:00:00,Uitgelezen,0.111,0.0,,,,,,38437,115
2025-02-25 08:00:00,Uitgelezen,0.193,0.0,0.0,232.2,17.2,50.02,0.0,38437,115
2025-02-25 09:00:00,Uitgelezen,0.008,-0.135,72.2,233.9,25.4,50.05,0.1000000000003638,38437,115
2025-02-25 10:00:00,Uitgelezen,0.017,-0.43600000000000005,328.6166666666667,242.4,29.6,50.12,0.3000000000010914,38437,115
2025-02-25 11:00:00,Uitgelezen,0.0,-0.667,630.0833333333334,243.7,34.9,50.06,0.6999999999989086,38437,115
2025-02-25 12:00:00,Uitgelezen,0.008,-0.667,844.3166666666667,241.0,37.1,50.07,0.8000000000010914,38437,115
2025-02-25 13:00:00,Uitgelezen,0.0,-0.40199999999999997,860.3333333333334,242.9,38.9,50.05,0.8999999999996362,38437,115
2025-02-25 14:00:00,Uitgelezen,0.0,-0.33799999999999997,572.0666666666667,241.6,38.5,50.05,0.6000000000003638,38437,115
2025-02-25 15:00:00,Uitgelezen,0.0,-0.376,504.96666666666664,241.7,36.8,50.14,0.5,38437,115
2025-02-25 16:00:00,Uitgelezen,0.017,-0.031,565.8644067796611,243.7,37.7,50.3,0.5,38437,115
2025-02-25 17:00:00,Uitgelezen,0.132,0.0,180.78333333333333,236.0,35.6,50.05,0.1999999999989086,38437,115
2025-02-25 18:00:00,Uitgelezen,0.552,0.0,80.75,234.4,31.5,50.05,0.1000000000003638,38437,115
2025-02-25 19:00:00,Uitgelezen,0.5850000000000001,0.0,73.3,233.6,29.6,50.05,0.0,38437,115
2025-02-25 20:00:00,Uitgelezen,0.638,0.0,,,,,,38437,115
2025-02-25 21:00:00,Uitgelezen,1.066,0.0,,,,,,38437,115
2025-02-25 22:00:00,Uitgelezen,0.255,0.0,,,,,,38437,115
2025-02-25 23:00:00,Uitgelezen,0.212,0.0,,,,,,38437,115
2025-02-26 00:00:00,Uitgelezen,0.532,0.0,,,,,,38668,114
2025-02-26 01:00:00,Uitgelezen,0.132,0.0,,,,,,38668,114
2025-02-26 02:00:00,Uitgelezen,0.124,0.0,,,,,,38668,114
2025-02-26 03:00:00,Uitgelezen,0.115,0.0,,,,,,38668,114
2025-02-26 04:00:00,Uitgelezen,0.113,0.0,,,,,,38668,114
